url;segment_no;cumle_icerigi;sozcuk_sayisi
https://shiftdelete.net/p34;4;SoundPlate ile kablosuz çözüm LG tarafından üretilen LAP340 ürününün en önemli özelliği ince tasarımı sayesinde televizyonların altına yerleştirilebilmesi.;17
https://shiftdelete.net/p34;5;Cihazı bu şekilde konumlandırdığınızda televizyonla kablolu veya kablosuz olarak iletişime geçmesini sağlayabiliyorsunuz.;12
https://shiftdelete.net/p34;6;İletişim için ister kablosuz Bluetooth teknolojisini kullanabilir isterseniz de Sound Plate ile birlikte gelen optik kabloyla bağlantı kurabilirsiniz.;18
https://shiftdelete.net/p34;7;Teknik özellikler Ses çıkışı 4.1 çevresel ses çift subwoofer Bağlantı seçenekleri Bluetooth 3.0 Optik SPDIF dijital Ses gücü 2x 20 W woofer 4x 20 W 4 kanal hoparlör Ebatlar 700 X 35 X 320 mm Aksesuarlar Kablo toplayıcı uzaktan kumanda güç kablosu optik kablo Evinizde nasıl bir hoparlör sistemi kullanıyorsunuz?;40
https://shiftdelete.net/p35;1;04 Mayıs 2019 Cumartesi 10 00 Son yıllarda ciddi bir kan kaybı yaşayarak rakipleri karşısında gerileme yaşayan HTC geçtiğimiz Aralık ayında akıllı telefon stratejisini değiştirdiğini açıklamıştı.;22
https://shiftdelete.net/p35;2;Bu strateji üst HTC U12 Plus ve U12 Life modellerinin ömrünü uzatıyor.;10
https://shiftdelete.net/p35;3;Yani her iki cihaz HTC tarafından ön plana çıkarılmaya devam ediliyor.;11
https://shiftdelete.net/p35;4;Buna ek olarak 2019 yılı içerisinde yeni amiral gemisi ve orta seviye akıllı telefonların tanıtımının gerçekleştirileceği belirtildi.;16
https://shiftdelete.net/p35;5;Son dönemde Geekbench’te ortaya çıkan bilinmeyen HTC modellerine bir yenisi daha eklendi.;11
https://shiftdelete.net/p35;6;HTC Helio P35’li bir telefon üzerinde çalışıyor!;6
https://shiftdelete.net/p35;7;HTC 2Q741 model numarasına ve 6 GB RAM’e sahip olan telefonun MediaTek Helio P35 işlemciden güç aldığı görülüyor.;14
https://shiftdelete.net/p35;8;12 nm fabrikasyon süreci ile üretilen ve 2.3 GHz hızında çalışan sekiz çekirdekli bir işlemci olan Helio P35 Cortex A53 çekirdeklerine ve IMG PowerVR GE8320 grafik birimine ev sahipliği yapıyor.;25
https://shiftdelete.net/p35;9;Geçtiğimiz ay Snapdragon 710’dan güç alan ve 6 GB RAM’e sahip olan bir model 2Q7A100 model numarasıyla ortaya çıkmıştı.;15
https://shiftdelete.net/p35;10;HTC aynı cihazın hem Snapdragon hem MediaTek işlemciden güç olan sürümünü geliştiriyor olabilir.;13
https://shiftdelete.net/p35;11;Android 9 Pie ile çalışan cihazlar hakkında bilinenler şu anda bunlar ile sınırlı.;12
https://shiftdelete.net/p36;1;Kodak aksiyon kameraları pazarına hızlı bir giriş yaparak dikkat çekici bir ürün tanıttı.;13
https://shiftdelete.net/p36;2;Macera tutkunlarının ilgisini çekecek bu ürün 360 derece video kaydedebilen PixPro SP360.;10
https://shiftdelete.net/p36;3;Giderek yaygınlaşan 360 derecelik kameralar ...;4
https://shiftdelete.net/p38;1;24 Mayıs 2018 Perşembe 15 00 İlk görüşte aşık olacağınız Ferrari SP38 cayır cayır yanan ve markanın klasikleşmiş kırmızı rengi ile kesinlikle göz kamaştırıyor.;19
https://shiftdelete.net/p38;2;Bu çok özel spor otomobilden sadece 1 adet olduğunu da belirtelim.;10
https://shiftdelete.net/p38;3;Ferrari SP38 kendisine hayran bırakıyor!;4
https://shiftdelete.net/p38;4;Ferrari otomobili en sadık müşterilerinden birisi için özel olarak ürettiklerini ifade ediyor.;12
https://shiftdelete.net/p38;5;Bu şanslı kişinin kimliği ise açıklanmıyor.;6
https://shiftdelete.net/p38;6;Kısacası bu harika otomobili kazara nerde görme şansımız olur ya da olur mu bilemiyoruz.;14
https://shiftdelete.net/p38;7;Ferrari 488 GTB modelindeki çift turbo V8 motorun kullanıldığı özel yapım otomobil tamamen yeni bir gövde yapısıyla çok daha fütüristik bir imaja bürünmüş.;21
https://shiftdelete.net/p38;8;Motorun detayları ise paylaşılmıyor ancak 488 modelinin 3.9 litre hacminde 660 beygir gücünde olduğunu not olarak düşelim.;14
https://shiftdelete.net/p38;9;488 şasesinden gelen yan hava delikleri de yine örtülmüş durumda Çift ara soğutucu ise F40 modelinden esinlenmiş.;15
https://shiftdelete.net/p38;10;Öte yandan arka tarafın görüş açısı neredeyse yok gibi desek yeridir.;11
https://shiftdelete.net/p38;11;Arkada kullanılan 3 katman motorun üstünü kapatırken aynısını görüş alanına da uygulamış.;11
https://shiftdelete.net/p38;12;Bu haliyle otomobil Lotus Evora modelini de bir miktar anımsatıyor.;10
https://shiftdelete.net/p38;13;Aracın çizgileri ve boyutları büyük benzerliğe sahip.;7
https://shiftdelete.net/p38;14;Ferrari SP38 ilk kez 26 Mayıs tarihinde İtalya Como Gölü’ndeki tarihi araçların gösterimi de yapılan Concorso d’Eleganza Villa d’Este otelinde kendisini gösterecek.;17
https://shiftdelete.net/p39;1;Samsung mega dinamik kontrastlı 100Hz plazma televizyonu olan B450 Plazma TV ve P390 DVD player ile evde sinema keyfinize keyif katmayı amaçlıyor.;19
https://shiftdelete.net/p39;2;Her görüntüyü zengin detayları gerçek siyah ve beyaz ...;8
https://shiftdelete.net/p40;1;26 Mart 2020 Perşembe 14 33 Huawei P Serisi ailesinin yeni modellerini tanıttı.;9
https://shiftdelete.net/p40;2;P40 Serisi’nin tanıtıldığı etkinlikte biz de yeni modelleri değerlendirdik.;7
https://shiftdelete.net/p40;3;Saat 16 00’da başlayan Huawei canlı yayını ile yeni model ailesinin tüm özelliklerine yakından baktık.;13
https://shiftdelete.net/p40;4;Huawei P40 Serisi’nin 26 Mart günü TSİ 16 00’da tanıtılacağı daha önce duyurulmuştu.;8
https://shiftdelete.net/p40;5;Düzenlenen online global lansman için beklenen gün geldi.;8
https://shiftdelete.net/p40;6;Huawei Tüketici Elektroniği Grubu CEO’su Richard Yu sözcülüğünde gerçekleştirilen yayını biz de canlı olarak izledik.;14
https://shiftdelete.net/p40;7;Telefonların özelliklerini videonun altında bulabilirsiniz.;5
https://shiftdelete.net/p40;8;Huawei P40 özellikleri Huawei’nin amiral gemisinin 6.1 inçlik OLED ekranı Full HD+ yani 1080×2340 piksel çözünürlük sunarken herhangi bir kavis bulunmuyor.;17
https://shiftdelete.net/p40;9;Bu sayede Huawei P40 ile düz ekranlı telefonları seven kullanıcıların beğenisi kazanılıyor.;11
https://shiftdelete.net/p40;10;60 Hz yenileme hızı olan bu ekran aynı zamanda parmak izi okuyucuyu barındırıyor.;12
https://shiftdelete.net/p40;11;8 GB RAM ve 128 GB depolama alanı ile gelen telefon Kirin 990 işlemciden güç alıyor.;13
https://shiftdelete.net/p40;12;Cihazın arka tarafında 50 Megapiksel f/1.9 diyaframa sahip geniş açılı RYYB ana kamera yer alıyor.;13
https://shiftdelete.net/p40;13;Buna 16 Megapiksel f/2.2 diyaframa sahip ultra geniş açılı ve 8 Megapiksel f/2.4 diyaframa sahip telefoto kamera eşlik ediyor.;15
https://shiftdelete.net/p40;14;3x optik yakınlaştırma yapabilen telefoto kameranın OIS ile gelmesi büyük avantaj.;10
https://shiftdelete.net/p40;15;Ön tarafta ise 32 Megapiksel f/2.2 diyaframa sahip kamera ve derinlik algılama sensörü yer alıyor.;13
https://shiftdelete.net/p40;16;3800 mAh kapasiteli bataryadan beslenen telefon 22.5W hızlı şarj desteğine sahip.;9
https://shiftdelete.net/p40;17;Maalesef kablosuz şarj teknolojisini bu telefonda göremiyoruz.;7
https://shiftdelete.net/p40;18;Çift ön kamerasını ekrana açılan delikte gördüğümüz telefonda 6.58 inç boyutunda ve 1200 x 2640p çözünürlüğünde OLED ekran bulunuyor.;16
https://shiftdelete.net/p40;19;Bu ekran DCI P3 renk gamını desteklerken HDR10+ teknolojisini de destekliyor.;9
https://shiftdelete.net/p40;20;Huawei P40 Pro’nun ekranı 90 Hz yenileme hızına sahip.;6
https://shiftdelete.net/p40;21;Bu da telefonun daha akıcı ve hızlı bir ekran deneyimi sunmasına sebep oluyor.;13
https://shiftdelete.net/p40;22;Huawei P30 Pro modeli ise 60 Hz yenileme hızına sahip bir ekrana ev sahipliği ediyordu.;13
https://shiftdelete.net/p40;23;Bu model de tabii ki Kirin 990‘dan güç alıyor.;8
https://shiftdelete.net/p40;24;8 GB RAM ile birlikte bizleri karşılayan telefonun depolama alanı tarafında ise UFS 3.0 standartında 128 GB ve 256 GB olmak üzere iki farklı varyasyonu bulunuyor.;22
https://shiftdelete.net/p40;25;Telefonun hafızası Huawei tarafından satılan Nano Memory kartları ile birlikte 256 GB’a kadar artırılabiliyor.;12
https://shiftdelete.net/p40;26;Telefonun arkasında 4 önünde ise çift kameraya yer veriliyor.;8
https://shiftdelete.net/p40;27;Arkadaki kameralardan biri 50 Megapiksel çözünürlüğünde ve f/1.9 diyafram açıklığına sahip.;9
https://shiftdelete.net/p40;28;Ayrıca telefonda ultra geniş açılı kameraya da yer veriliyor.;9
https://shiftdelete.net/p40;29;Bu ultra geniş açılı kamera ise 40 Megapiksel çözünürlüğünde ve f/1.8 diyafram açıklığında.;11
https://shiftdelete.net/p40;30;Telefoto kamera tarafına baktığımızda 12 Megapiksel çözünürlüğünde ve f/3.4 diyafram açıklığında.;9
https://shiftdelete.net/p40;31;Öndeki çift kamera ise şu şekilde bir adet 32 Megapiksel çözünürlüğünde ve f/2.2 diyafram açıklığına sahip bir kamera ve ToF kamera mevcut.;20
https://shiftdelete.net/p40;32;Huawei P40 Pro’nun batarya kapasitesi 4.200 mAh şeklinde.;5
https://shiftdelete.net/p40;33;40W hızlı kablolu şarj desteğine sahip olan telefon kablosuz şarj tarafında da 40W desteğe sahip.;13
https://shiftdelete.net/p40;34;P40 Pro Plus 6.58 inçlik 2640 x 1200 piksel çözünürlüğünde OLED ekrana sahip.;9
https://shiftdelete.net/p40;35;Bu ekran 90 Hz yenileme hızı sunuyor.;6
https://shiftdelete.net/p40;36;Ayrıca HDR10+ desteği ve DCI P3 desteği de mevcut.;7
https://shiftdelete.net/p40;37;19.8 9 en/boy oranına sahip ekranın 441 ppi yoğunluk sunduğunu da belirtelim.;8
https://shiftdelete.net/p40;38;Gücünü Kirin 990’dan alan telefonda 8 GB RAM kullanılıyor.;7
https://shiftdelete.net/p40;39;256 GB ve 512 GB dahili depolama alanı bulunuyor.;7
https://shiftdelete.net/p40;40;Ayrıca microSD kart girişi ile bu hafızayı 256 GB’a kadar artırmak mümkün.;10
https://shiftdelete.net/p40;41;Bu arada telefonda UFS 3.0 desteği olduğunu da belirtelim.;8
https://shiftdelete.net/p40;42;Telefon 50 Megapiksellik bir ana kameraya sahip.;6
https://shiftdelete.net/p40;43;Ana kameraya 40 Megapiksel çözünürlüğünde bir ultra geniş açılı lens eşlik ediyor.;11
https://shiftdelete.net/p40;44;Bir diğer kamera ise 240 mm’lik 8 Megapiksel çözünürlüğe f/4.4 diyafram değerine sahip telefoto lens.;11
https://shiftdelete.net/p40;45;Telefon 10x gerçek optik yakınlaştırma özelliği ile ışık yolunu yüzde 178 oranında genişleten yenilikçi periskop tasarımına ve 100x SuperZoom dizisine sahip.;18
https://shiftdelete.net/p40;46;Diğer telefoto lens de 8 Megapiksel çözünürlüğünde ve f/2.4 diyafram değerinde.;9
https://shiftdelete.net/p40;47;80 mm’lik lens 3x optik yakınlaştırma yapıyor.;4
https://shiftdelete.net/p40;48;Bu lens de OIS desteğine sahip.;6
https://shiftdelete.net/p40;49;Bu kamera kurulumunu ToF sensör tamamlıyor.;6
https://shiftdelete.net/p40;50;Telefon 4.200 mAh’lik bataryadan besleniyor.;3
https://shiftdelete.net/p40;51;Bu batarya tabii ki ters şarj destekli.;7
https://shiftdelete.net/p40;52;Ayrıca 40W kablosuz hızlı şarj desteği de bulunuyor.;7
https://shiftdelete.net/p41;1;Eğer 200 bin $ ınız varsa dünyaca ünlü spor otomobil markası McLaren in yeni modeli MP4 12C lerden bir tane satın alabilirsiniz demektir.;19
https://shiftdelete.net/p41;2;McLaren yetkilileri 200 bin $ lık aracınızı satın lamadan önce isteğinize göre ...;10
https://shiftdelete.net/p42;1;Otomobil sporlarına ilginiz varsa mutlaka Formula 1 heyecanına siz de en az bir kez kapılmışsınızdır.;14
https://shiftdelete.net/p42;2;Dünyanın en güçlü araçları en yetenekli pilotlarının yönetiminde makinelerin ve insanın üstünlüğünü göstermek için bir ...;15
https://shiftdelete.net/p43;1;21 Mayıs 2016 Cumartesi 11 00 Son yıllarda attığı adımlar ile son kullanıcıdan ziyade iş alanlarına özel cihazlar üretmeyi amaçlayan Dell yeni P4317Q model monitörünü duyurdu.;21
https://shiftdelete.net/p43;2;43 inç ekran boyutuna sahip olan devasa monitörün en büyük farkı 4 farklı kaynaktan gelen görüntüyü aynı ekranda görüntüleyebilmesi.;17
https://shiftdelete.net/p43;3;Örnek vermek gerekirse iki farklı bilgisayarı video kamerayı ve telefonunuzu bu monitöre bağlayarak aynı anda hepsinden gelen içeriği görüntüleyebiliyorsunuz.;19
https://shiftdelete.net/p43;4;Oyun tarafında beğenilmeyecek bir monitör!;5
https://shiftdelete.net/p43;5;Özellikle finansal firmaların ve yazılımcıların kullanımına özel geliştirilen monitör 60 Hz yenileme hızının yanı sıra 8 ms tepkime süresine sahip.;18
https://shiftdelete.net/p43;6;1000 1 kontrast oranına yer verilen P4317Q’nun sunduğu maksimum çözünürlük 4K yani 3840 x 2160 olarak belirlenmiş.;11
https://shiftdelete.net/p43;7;1 06 milyar renk desteğinin yanı sıra oldukça zengin bağlantı noktalarına sahip olan monitörde 1 adet DisplayPort 1 adet mini DisplayPort 2 adet HDMI 1 adet VGA ve 4 adet USB 3.0 girişi yer alıyor.;27
https://shiftdelete.net/p43;8;Ayrıca 1 adet ses girişi 1 adet kulaklık çıkışının yanı sıra rakiplerinde pek rastlamadığımız 1 adet RS232 girişi ve upstream için özel konumlandırılmış 1 adet USB 3.0 portu monitörde bulunan bağlantılar arasında yer alıyor.;28
https://shiftdelete.net/p43;9;8 watt gücünde iki adet hoparlöre yer verilen monitörde bulunan RS232 bağlantısının uzaktan yönetim ve izleme için yerleştirildiği belirtiliyor.;17
https://shiftdelete.net/p43;10;Ayrıca yetkililer kullanıcıların bu monitör ile yüzde 30’a varan oranda enerji tasarrufu elde edeceklerini belirtiyorlar.;14
https://shiftdelete.net/p43;11;Tabi bu kadar özelliğin tahmin edilebileceği gibi yüksek bir bedeli var.;11
https://shiftdelete.net/p43;12;Dell P4317Q 1.349 dolar fiyat etiketi ile satışa sunulacak.;7
https://shiftdelete.net/p43;13;Dell P4317Q’nun özelliklerini ve tasarımını beğendiniz mi?;6
https://shiftdelete.net/p45;1;11 Ağustos 2018 Cumartesi 09 00 Intel katı hal diskleri ya da kısa ve daha yaygın adı ile SSD sürücüler için yeni bir şekil icat etmiş durumda.;23
https://shiftdelete.net/p45;2;Yaklaşık 30 santimetre uzunluğundaki cetvel şekilli Intel 32 TB DC P4500 hem yoğunluğu hem de şekli ile veri merkezlerine büyük katkı sağlayacak.;19
https://shiftdelete.net/p45;3;Başta da belirttiğimiz üzere Intel 32 TB DC P4500 aslen veri merkezleri için tasarlanmış bir SSD modeli.;15
https://shiftdelete.net/p45;4;Donanımın veri merkezlerinin artan kapasite servis ve termal verimlilik ihtiyaçlarını karşılamak üzere öne çıkan bir çözüm olduğuna vurgu yapılıyor.;19
https://shiftdelete.net/p45;5;Bu cetvellerden 32 tanesini bir araya getirerek 1000 terabayt yani 1 petabayt veri depolamanın mümkün olduğunu da belirtelim.;15
https://shiftdelete.net/p45;6;Bu tasarımın önemli bir avantajı ise soğutma maliyetlerini azaltmak olarak gösteriliyor.;11
https://shiftdelete.net/p45;7;Ayrıca şirket bu sürücüsünün geleneksel 2.5 inç sürücülerin yerine geçmesini istiyor.;10
https://shiftdelete.net/p45;8;Tahmin edeceğiniz üzere bu SSD modeline erişmek şu an için mümkün değil.;12
https://shiftdelete.net/p45;9;32 TB DC P4500 sadece kurumsal bir ürün durumunda.;7
https://shiftdelete.net/p45;10;Donanım PCIe NVMe bağlantısı kullanıyor olsa da bir son kullanıcı sistemine uyması kesinlikle imkansız.;14
https://shiftdelete.net/p45;11;Yeni form faktörü sadece 1U sunucu rafları ile uyumlu.;8
https://shiftdelete.net/p45;12;Ölçeklenebilir verimlilik yönetimi için hot plug hot removal ve LED desteği de müdahale konusunda kolaylıklar sağlıyor.;16
https://shiftdelete.net/p45;13;Intel tarafından Intel 32 TB DC P4500 fiyat bilgisi ise açıklanmıyor.;9
https://shiftdelete.net/p46;1;EISA Ödülleri Avrupa da yayınlanan en çok satan tüketici elektroniği dergilerinin editörlerinden oluşan jüri tarafından verilen oylara göre dağıtılıyor.;19
https://shiftdelete.net/p46;2;EISA pazardaki en iyi donanım ve cihazları bir dizi kategori altında değerlendirerek ...;12
https://shiftdelete.net/p47;1;Samsung un yeni Bluetooth Kulaklığı WEP470;
https://shiftdelete.net/p47;2;İnce hafif ve küçük olan Samsung WEP470 te ...;7
https://shiftdelete.net/p49;1;ShiftDelete.Net olarak Canon ortaklığıyla hazırladığımız yazıcı ödüllü yarışmamızın sonuçlarını açıklama vakti geldi.;11
https://shiftdelete.net/p49;2;Canon un MG5250 MP495 ve MP280 model yazıcılarını belki de siz kazanmış olabilirsiniz!;10
https://shiftdelete.net/p49;3;Daha önce duyurduğumuz üzere yarışmada doğru ...;6
https://shiftdelete.net/p50;1;06 Mart 2018 Salı 01 00 Dayanıklı akıllı telefonlar kategorisinin bir diğer üyesi olarak karşımıza çıkan Oukitel WP5000 hiçbir ortam ve koşulda kullanıcısını yarı yolda bırakmayacak gibi gözüküyor.;23
https://shiftdelete.net/p50;2;Oukitel WP5000 özellikleri neler?;3
https://shiftdelete.net/p50;3;Oukitel U18 adıylada ilave ettiği uygun fiyatlı birklonuna da sahip şirketin bu sefer ki modeli oldukça farklı.;16
https://shiftdelete.net/p50;4;Gerçi bu sefer de cihazıntarafından üretilen Land Rover Explore modelini oldukça anımsattığını söyleyebiliriz.;13
https://shiftdelete.net/p50;5;Neyse ki ek kapakları yok.;5
https://shiftdelete.net/p50;6;5.7 inç 18 9 ekran ile gelen akıllı telefon gücünü 8 çekirdekli Helio P25 çipsetten alıyor.;11
https://shiftdelete.net/p50;7;6 GB RAM ve 64 GB dahili depolama alanının sunulduğu cihazda 5000 mAh bataryaya yer verilmiş.;13
https://shiftdelete.net/p50;8;21 Megapiksel MP ile 5 MP sensörden oluşan çift arka kamera ve 13 MP ön kamerada oldukça iyi gözüküyor.;16
https://shiftdelete.net/p50;9;Ürünün kutudan Android 7.1 ile çıkacağını da belirtelim.;7
https://shiftdelete.net/p50;10;WP5000 dayanıklılığını ise çinko alaşımlı ve askeri 3 kat dayanıklı plastiğe borçlu durumda.;11
https://shiftdelete.net/p50;11;Cihaz bu yapısı sayesinde IP68 sertifikasını da kapmış durumda.;8
https://shiftdelete.net/p50;12;Şu an için çıkış tarihi ve fiyatı belirsiz olan WP5000 bakalım beklediği ilgiyi görecek mi?;14
https://shiftdelete.net/p50;13;Oukitel marka bu dayanıklı akıllı telefonu beğendiniz mi?;8
https://shiftdelete.net/p52;1;Asus cep telefonları veya cep bilgisayarları ile artık konuya nereden bakarsanız ona göre değişiyor yeni modelleriyle beraber son kullanıcıya daha fazla seçenek sunuyor.;23
https://shiftdelete.net/p52;2;Yeni gelen modeli olan P526 ile GPS‘e sahip nispeten daha küçük bir Windows Mobile işletim sistemli bir telefon.;16
https://shiftdelete.net/p52;3;Öne çıkan özellikleri Windows Mobile 6 işletim sistemi kullanması ve içinde bir GPS alıcısı bulundurması.;14
https://shiftdelete.net/p52;4;Bunun yanında ürün çoğunluğu Asus tarafından Türkiye’de Türkçe hâle getirilmiş bir işletim sistemi kullanıyor.;13
https://shiftdelete.net/p52;5;Siz fazladan bir iş yapmıyorsunuz;
https://shiftdelete.net/p52;6;Ürünle ilgili olarak eksikliği hissedilebilecek tek şey şık tasarımı ve yazılım desteğine rağmen üründe tümleşik WiFi olmaması.;17
https://shiftdelete.net/p53;1;24 Mayıs 2013 Cuma 11 00 Intel ve AMD işlemci arenasında iki büyük rakip.;10
https://shiftdelete.net/p53;2;Bu rekabet artık mobil cihazlara da gelmiş durumda.;8
https://shiftdelete.net/p53;3;Intel‘in uzun zamandır piyasada bulunan Ultrabook konseptine karşı AMD‘nin geliştirdiği UltraThin konsepti hem daha uygun hem de daha iyi grafik gücü vaad ediyor.;21
https://shiftdelete.net/p53;4;HD Radeon 7400G dahili grafik birimi AMD‘nin hem grafik işlemci hem de saf işlemci çekirdeklerinden oluşan A4 APU‘sunu kullanan Samsung NP535U3C DX 11 destekli Radeon HD 7400G‘den gücünü alıyor.;22
https://shiftdelete.net/p53;5;Intel‘in Ultrabook tabanlı işlemcilerinde kullandığı HD Graphics 4000‘den daha iyi bir grafik performansı sunan A4 APU‘su saf işlemci çekirdek gücü konusunda da yeterli performansa sahip.;21
https://shiftdelete.net/p53;6;Turbo Core teknolojisi Intel‘deki Turbo Boost‘un AMD‘deki karşılığı Turbo Core teknolojisi.;8
https://shiftdelete.net/p53;7;İncelediğimiz üründeki işlemci 1.9 GHz standart çalışma hızına sahipken Turbo ile hızını 2.6 GHz‘e kadar çıkartabiliyor.;13
https://shiftdelete.net/p53;8;Uygun fiyatlı güçlü ve hafif Sadece 1.52 kg ağırlığında olan Samsung NP535U3C 4 GB RAM ve 13.3 inç büyüklüğündeki 1366 x 768 piksel çözünürlüğündeki LED aydınlatmalı ekrana sahip.;22
https://shiftdelete.net/p53;9;HDMI 1 adet USB 3.0 ve 2 adet USB 2.0 Ethernet çıkışı gibi giriş çıkışlara yer verilen üründe ayrıca 1.3 Megapiksel kamera ve 4 watt gücünde dahili hoparlör kullanılıyor.;23
https://shiftdelete.net/p53;10;Tüm bunları da neredeyse bin lira seviyesinde fiyata sahip olabiliyorsunuz.;10
https://shiftdelete.net/p53;11;Teknik Özellikler İşlemci AMD Dual Core A4 4355M Grafik İşlemci Radeon HD 7400G RAM / Depolama 4 GB DDR3 / 500 GB İşletim Sistemi Windows 8 Ekran 13.3 inç 1366 x 768 piksel Giriş Çıkış HDMI 2x USB 2.0 1x USB 3.0 çoklu kart okuyucu Ethernet Ağırlık 1.52 KG Pil 4 hücreli Fiyat 999 – 1400 TL Aralığı Ürün pek çok indirim ve kampanya ile 999 TL civarına düşmekte Sonuç Ürünü tabiki de 2000 ya da daha yüksek fiyatlı cihazlarla karşılaştırmak biraz haksızlık olsa da dahili grafik işlemcisi pek çok oyunda giriş seviyesi beklentileri karşılıyor.;72
https://shiftdelete.net/p53;12;Hatta bazı durumlarda HD 4000’den daha iyi denilebilir.;7
https://shiftdelete.net/p53;13;A4 işlemcisi firmanın giriş seviyesi işlemcilerinden.;5
https://shiftdelete.net/p53;14;Daha fazla performans isteyenlerin A6 A8 ya da A10 tabanlı işlemcili modellere yönelmelerini tavsiye ediyorum.;12
https://shiftdelete.net/p53;15;Samsung NP535U3C A01TR sizce başarılı bir ürün mü?;6
https://shiftdelete.net/p54;1;Archos un CEO su yeni akıllı telefonu Quecha Phone un tanıtımı esnasında yanlış bilgilendirmenin kurbanı oldu.;16
https://shiftdelete.net/p54;2;Telefonun darbelere ve suya dayanıklı olduğunu kanıtlamak isteyen CEO basın mensuplarının önünde telefonunu suya atınca olanlar oldu.;17
https://shiftdelete.net/p54;3;...;0
https://shiftdelete.net/p55;1;04 Haziran 2009 Perşembe 12 29 Günlerdir P55 anakartlar hakkında birçok dedikodu yapılıyordu.;8
https://shiftdelete.net/p55;2;Bazıları P55 yongalarının SLI desteği olmayacağını savunuyordu.;6
https://shiftdelete.net/p55;3;Dedikodular gerçek olmadı ve Intel Computex fuarında SLI destekli P55 yongasına sahip ürünlerini kullanıcıların beğenisine sundu.;15
https://shiftdelete.net/p55;4;Aslında anakartlar üzerine baktığımızda NF200 yongasını göremedik.;6
https://shiftdelete.net/p55;5;Bunun başlıca sebebi Nvidia’nın P55 yongasına SLI yetkilendirmesi yapmamasından kaynaklanıyor.;8
https://shiftdelete.net/p55;6;Ama önümüzdeki günlerde bu sertifika Nvidia tarafından sağlanacak.;8
https://shiftdelete.net/p55;7;SLI ekran kartı kullanıyor musunuz?;5
https://shiftdelete.net/p55;8;Kullanıyorsanız yorumlarınızı buradan paylaşın.;4
https://shiftdelete.net/p56;1;03 Mart 2011 Perşembe 08 50 Zyxel’in yeni ürünü olan WAP5605 yüksek çözünürlüklü videoları kablosuz ortamına aktarabilen bir erişim noktası.;14
https://shiftdelete.net/p56;2;5 GHz kablosuz bant teknolojisini kullanan bu ürün NAS cihazlarından alınan HD videoları oyun konsollarına oradan da yeni nesil televizyonlara kesintisiz bir şekilde aktarabilmesi ile ilgi çekiyor.;26
https://shiftdelete.net/p56;3;Herkese 100 Megabit Ne Zaman?;4
https://shiftdelete.net/p56;4;802.11n teknolojisine de uyumlu olan bu ürün 1080p video içeriklerini herhangi bir takılma olmadan seyretmenize olanak veriyor.;15
https://shiftdelete.net/p56;5;Videoyu İzleyin Multimedya kablosuz ev ağları konusunda uzman olan Celeno Communications’ın CLI820 adlı Wi Fi yongasını kullanan Zyxel WAP5606 OptimizAIR teknolojisi sayesinde IPTV standardının şartlarını da sağlamış oluyor.;25
https://shiftdelete.net/p56;6;Bu tarz ürünlerde en çok hangi özelliklere dikkat ederdiniz?;9
https://shiftdelete.net/p57;1;27 Aralık 2010 Pazartesi 18 30 Günümüzden onlarca yıl önce tarım araçları üreten İtalyan boğası Lamborghini Ferrari’nin en büyük rakibi olup çıktı.;17
https://shiftdelete.net/p57;2;Kurucu Ferruccio Lamborghini bir Ferrari hayranıydı.;6
https://shiftdelete.net/p57;3;Hatta Ferrari araçlarından oluşan bir koleksiyona sahipti.;7
https://shiftdelete.net/p57;4;Lakin 1950’li yıllarda İtalyan süper otomobillerinde debriyaj problemi yaşanıyordu.;8
https://shiftdelete.net/p57;5;Ferruccio Lamborghini bir araç üreticisi olarak soruna çözüm buldu.;9
https://shiftdelete.net/p57;6;Ferrari’den Çirkin Yanıt Ne olduysa ondan sonra oldu.;7
https://shiftdelete.net/p57;7;Ferruccio Lamborghini hayranı olduğu şirketin başkanı Enzo Ferrari ile görüşmek için randevu talep etti.;14
https://shiftdelete.net/p57;8;Enzo Ferrari’nin yanıtı çok çirkindi “Bir traktör üreticisi mi bana işimi öğretecek?”.;9
https://shiftdelete.net/p57;9;Böylece Ferrari doğal düşmanını yaratmış oldu.;6
https://shiftdelete.net/p57;10;Lamborghini spor araç üretimine girdi ve Ferrari’nin pastadaki payı daraldıkça daraldı.;10
https://shiftdelete.net/p57;11;Gallardo LP570 4 Spyder Performante Lamborghini Gallardo LP570 4 Spyder Performante doğrudan Ferrari 458 Italia’nın rakibi olmak için geliştirilmiş.;13
https://shiftdelete.net/p57;12;Hafifliğiyle ünlü Super Leggara’dan bile 78 kilo daha az hafif.;8
https://shiftdelete.net/p57;13;Bunda seramik frenlerin ve tüy kıvamındaki jantların payı büyük.;9
https://shiftdelete.net/p57;14;10 silindirli 5.2 litre motoru 570 beygir güç üretebiliyor.;6
https://shiftdelete.net/p57;15;330 kilometre son sürate ulaşan otomobil 100 kilometre hıza yalnızca 3.7 saniyede tırmanıyor.;10
https://shiftdelete.net/p57;16;Sürüş Gallardo LP570 4 Spyder Performante isimli uzay gemisi kılıklı otomobilin sürüşü inanılmaz derecede keyifli kılınmış otoritelerin yalancısıyız .;16
https://shiftdelete.net/p57;17;Yol tutuş F1’de bile göze batmayacak seviyede.;6
https://shiftdelete.net/p57;18;Elbette ABS ESP Çekiş Kontrolü gibi elektronik oyuncaklar var.;9
